position,player_team_tier,opponent_team_tier,is_home,component_type,multiplier,total_sample_size,num_seasons,seasons_covered,slice_avg,season_avg
GK,5.0,3.0,1,yellow_cards,0.3603,84,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0238,0.0431
GK,5.0,4.0,0,yellow_cards,1.5069,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0769,0.041
GK,5.0,4.0,1,yellow_cards,1.1188,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0385,0.041
GK,5.0,5.0,0,yellow_cards,0.0,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0441
GK,5.0,5.0,1,yellow_cards,1.0089,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0667,0.0441
MID,1.0,1.0,0,assists,0.6912,64,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1719,0.2447
MID,1.0,1.0,1,assists,0.4448,69,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1014,0.2458
MID,1.0,2.0,0,assists,0.7127,214,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1776,0.2461
MID,1.0,2.0,1,assists,1.0893,222,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2703,0.2458
MID,1.0,3.0,0,assists,0.9469,303,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2277,0.242
MID,1.0,3.0,1,assists,1.052,302,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2517,0.2429
MID,1.0,4.0,0,assists,1.1452,263,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2814,0.2485
MID,1.0,4.0,1,assists,1.1252,258,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2829,0.2495
MID,1.0,5.0,0,assists,0.9996,160,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2438,0.2468
MID,1.0,5.0,1,assists,1.1953,152,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3026,0.245
MID,2.0,1.0,0,assists,0.7191,190,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1263,0.1801
MID,2.0,1.0,1,assists,0.7741,219,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1416,0.1803
MID,2.0,2.0,0,assists,0.6055,290,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1103,0.1816
MID,2.0,2.0,1,assists,1.2062,308,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2175,0.1813
MID,2.0,3.0,0,assists,0.6835,497,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1227,0.1804
MID,2.0,3.0,1,assists,1.0424,515,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1922,0.1804
MID,2.0,4.0,0,assists,0.9552,456,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1667,0.1761
MID,2.0,4.0,1,assists,1.168,460,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2043,0.1758
MID,2.0,5.0,0,assists,1.747,279,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3154,0.1801
MID,2.0,5.0,1,assists,1.0869,276,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1957,0.1805
MID,3.0,1.0,0,assists,0.5502,264,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0871,0.1559
MID,3.0,1.0,1,assists,0.5339,267,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0824,0.1562
MID,3.0,2.0,0,assists,0.7639,467,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1199,0.1563
MID,3.0,2.0,1,assists,0.9252,481,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1455,0.1565
MID,3.0,3.0,0,assists,0.8703,544,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.136,0.1554
MID,3.0,3.0,1,assists,1.0279,580,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1586,0.1555
MID,3.0,4.0,0,assists,1.0817,617,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1702,0.1588
MID,3.0,4.0,1,assists,1.0881,613,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1713,0.1585
MID,3.0,5.0,0,assists,1.586,361,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2493,0.157
MID,3.0,5.0,1,assists,1.3563,359,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2145,0.157
MID,4.0,1.0,0,assists,0.4454,225,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0489,0.1148
MID,4.0,1.0,1,assists,0.638,233,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.073,0.1152
MID,4.0,2.0,0,assists,0.7194,416,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0841,0.116
MID,4.0,2.0,1,assists,0.62,429,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0723,0.1161
MID,4.0,3.0,0,assists,0.9722,597,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1122,0.1147
MID,4.0,3.0,1,assists,1.0432,623,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1204,0.1147
MID,4.0,4.0,0,assists,0.8828,499,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0982,0.1121
MID,4.0,4.0,1,assists,1.5043,508,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1693,0.1121
MID,4.0,5.0,0,assists,1.425,336,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1637,0.1146
MID,4.0,5.0,1,assists,1.4159,332,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1627,0.1143
MID,5.0,1.0,0,assists,0.8088,137,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0657,0.0834
MID,5.0,1.0,1,assists,0.8644,120,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0667,0.0842
MID,5.0,2.0,0,assists,1.033,218,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0872,0.0826
MID,5.0,2.0,1,assists,1.1268,235,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0894,0.0832
MID,5.0,3.0,0,assists,1.0167,309,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0841,0.0817
MID,5.0,3.0,1,assists,0.6902,326,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0583,0.0813
MID,5.0,4.0,0,assists,0.9207,295,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0746,0.0813
MID,5.0,4.0,1,assists,1.2636,307,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.101,0.0817
MID,5.0,5.0,0,assists,0.9093,114,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0877,0.0828
MID,5.0,5.0,1,assists,1.4625,117,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1197,0.0825
MID,1.0,1.0,0,bonus,0.5365,64,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2656,0.4945
MID,1.0,1.0,1,bonus,0.8156,69,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4058,0.4939
MID,1.0,2.0,0,bonus,0.6596,214,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3224,0.4926
MID,1.0,2.0,1,bonus,1.0587,222,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.527,0.4924
MID,1.0,3.0,0,bonus,0.8918,303,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4389,0.4888
MID,1.0,3.0,1,bonus,1.089,302,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5298,0.49
MID,1.0,4.0,0,bonus,1.0215,263,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4943,0.4861
MID,1.0,4.0,1,bonus,1.1085,258,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5388,0.4868
MID,1.0,5.0,0,bonus,1.1321,160,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5562,0.4909
MID,1.0,5.0,1,bonus,1.3508,152,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6645,0.4899
MID,2.0,1.0,0,bonus,0.3349,190,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1053,0.3285
MID,2.0,1.0,1,bonus,0.8294,219,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2785,0.3286
MID,2.0,2.0,0,bonus,0.6472,290,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2103,0.3333
MID,2.0,2.0,1,bonus,1.3528,308,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4545,0.3327
MID,2.0,3.0,0,bonus,0.8014,497,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2596,0.3262
MID,2.0,3.0,1,bonus,1.1313,515,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3748,0.3267
MID,2.0,4.0,0,bonus,1.0158,456,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3333,0.3272
MID,2.0,4.0,1,bonus,1.1482,460,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3717,0.3266
MID,2.0,5.0,0,bonus,1.3431,279,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4373,0.3296
MID,2.0,5.0,1,bonus,1.0629,276,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3514,0.329
MID,3.0,1.0,0,bonus,0.4311,264,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1212,0.277
MID,3.0,1.0,1,bonus,0.4857,267,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1348,0.277
MID,3.0,2.0,0,bonus,0.7635,467,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2077,0.2748
MID,3.0,2.0,1,bonus,1.0414,481,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2827,0.2745
MID,3.0,3.0,0,bonus,0.8542,544,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2371,0.2791
MID,3.0,3.0,1,bonus,1.013,580,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2862,0.279
MID,3.0,4.0,0,bonus,1.0808,617,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2982,0.274
MID,3.0,4.0,1,bonus,0.9631,613,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2659,0.2744
MID,3.0,5.0,0,bonus,1.3561,361,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.374,0.2759
MID,3.0,5.0,1,bonus,1.819,359,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4986,0.2759
MID,4.0,1.0,0,bonus,0.4702,225,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1111,0.2345
MID,4.0,1.0,1,bonus,0.2917,233,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0687,0.2343
MID,4.0,2.0,0,bonus,0.6997,416,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1707,0.2383
MID,4.0,2.0,1,bonus,0.88,429,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2028,0.2373
MID,4.0,3.0,0,bonus,0.815,597,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1943,0.2362
MID,4.0,3.0,1,bonus,1.1019,623,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2568,0.2351
MID,4.0,4.0,0,bonus,1.0329,499,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2425,0.2348
MID,4.0,4.0,1,bonus,1.4656,508,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3445,0.2352
MID,4.0,5.0,0,bonus,1.4079,336,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3333,0.2365
MID,4.0,5.0,1,bonus,1.3541,332,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3223,0.2353
MID,5.0,1.0,0,bonus,0.1737,137,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0219,0.1341
MID,5.0,1.0,1,bonus,0.2931,120,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0417,0.1368
MID,5.0,2.0,0,bonus,1.239,218,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1606,0.1344
MID,5.0,2.0,1,bonus,0.4076,235,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0553,0.1369
MID,5.0,3.0,0,bonus,0.8955,309,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1165,0.1337
MID,5.0,3.0,1,bonus,0.9232,326,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1288,0.1334
MID,5.0,4.0,0,bonus,1.1189,295,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1559,0.1385
MID,5.0,4.0,1,bonus,1.4226,307,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2052,0.1383
MID,5.0,5.0,0,bonus,2.1591,114,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2719,0.1373
MID,5.0,5.0,1,bonus,1.3891,117,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.188,0.1364
MID,1.0,1.0,0,clean_sheets,0.5581,64,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2344,0.4339
MID,1.0,1.0,1,clean_sheets,0.5179,69,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2174,0.434
MID,1.0,2.0,0,clean_sheets,0.7116,214,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3037,0.43
MID,1.0,2.0,1,clean_sheets,1.0368,222,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4414,0.4304
MID,1.0,3.0,0,clean_sheets,1.0265,303,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4587,0.4462
MID,1.0,3.0,1,clean_sheets,0.678,302,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3146,0.4441
MID,1.0,4.0,0,clean_sheets,1.1273,263,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4753,0.4371
MID,1.0,4.0,1,clean_sheets,1.3486,258,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.593,0.4344
MID,1.0,5.0,0,clean_sheets,1.4752,160,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6438,0.4356
MID,1.0,5.0,1,clean_sheets,1.0319,152,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4605,0.4385
MID,2.0,1.0,0,clean_sheets,0.4007,190,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1316,0.3457
MID,2.0,1.0,1,clean_sheets,0.6756,219,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2283,0.3496
MID,2.0,2.0,0,clean_sheets,0.5655,290,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2,0.3445
MID,2.0,2.0,1,clean_sheets,0.9351,308,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3214,0.3465
MID,2.0,3.0,0,clean_sheets,0.8681,497,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3058,0.3598
MID,2.0,3.0,1,clean_sheets,0.898,515,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3165,0.3596
MID,2.0,4.0,0,clean_sheets,1.106,456,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4123,0.3731
MID,2.0,4.0,1,clean_sheets,1.3734,460,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5109,0.3733
MID,2.0,5.0,0,clean_sheets,1.4569,279,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5269,0.3608
MID,2.0,5.0,1,clean_sheets,1.3672,276,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4964,0.3572
MID,3.0,1.0,0,clean_sheets,0.3578,264,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1061,0.2933
MID,3.0,1.0,1,clean_sheets,0.4547,267,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1423,0.2948
MID,3.0,2.0,0,clean_sheets,0.5796,467,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1734,0.2937
MID,3.0,2.0,1,clean_sheets,0.998,481,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2848,0.2944
MID,3.0,3.0,0,clean_sheets,0.8648,544,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2574,0.295
MID,3.0,3.0,1,clean_sheets,1.0649,580,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3086,0.2953
MID,3.0,4.0,0,clean_sheets,1.0698,617,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3258,0.306
MID,3.0,4.0,1,clean_sheets,1.3062,613,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4029,0.3053
MID,3.0,5.0,0,clean_sheets,1.6277,361,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4903,0.2991
MID,3.0,5.0,1,clean_sheets,1.2534,359,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3621,0.2993
MID,4.0,1.0,0,clean_sheets,0.273,225,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0711,0.268
MID,4.0,1.0,1,clean_sheets,0.3945,233,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1073,0.2681
MID,4.0,2.0,0,clean_sheets,0.6095,416,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1659,0.2689
MID,4.0,2.0,1,clean_sheets,1.1519,429,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3077,0.2688
MID,4.0,3.0,0,clean_sheets,0.9767,597,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2596,0.2661
MID,4.0,3.0,1,clean_sheets,0.8674,623,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2295,0.2666
MID,4.0,4.0,0,clean_sheets,0.6464,499,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1743,0.2682
MID,4.0,4.0,1,clean_sheets,1.6102,508,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4311,0.2685
MID,4.0,5.0,0,clean_sheets,1.3811,336,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.372,0.2681
MID,4.0,5.0,1,clean_sheets,1.7135,332,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4608,0.2673
MID,5.0,1.0,0,clean_sheets,0.0,137,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.141
MID,5.0,1.0,1,clean_sheets,0.0734,120,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0083,0.1434
MID,5.0,2.0,0,clean_sheets,0.8181,218,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1147,0.142
MID,5.0,2.0,1,clean_sheets,0.782,235,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1021,0.1408
MID,5.0,3.0,0,clean_sheets,0.8253,309,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.123,0.1493
MID,5.0,3.0,1,clean_sheets,0.976,326,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.135,0.1488
MID,5.0,4.0,0,clean_sheets,0.8145,295,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1356,0.1556
MID,5.0,4.0,1,clean_sheets,1.5201,307,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2476,0.1557
MID,5.0,5.0,0,clean_sheets,0.7429,114,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1228,0.149
MID,5.0,5.0,1,clean_sheets,3.7797,117,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5214,0.1462
MID,1.0,1.0,0,expected_assists,0.5829,44,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.097,0.1733
MID,1.0,1.0,1,expected_assists,0.836,46,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1433,0.1722
MID,1.0,2.0,0,expected_assists,0.8421,145,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1447,0.1697
MID,1.0,2.0,1,expected_assists,1.0287,152,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1765,0.1689
MID,1.0,3.0,0,expected_assists,1.0807,174,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1815,0.168
MID,1.0,3.0,1,expected_assists,0.9923,184,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1697,0.1675
MID,1.0,4.0,0,expected_assists,0.898,151,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1394,0.155
MID,1.0,4.0,1,expected_assists,1.1277,154,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1724,0.155
MID,1.0,5.0,0,expected_assists,0.9413,104,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.155,0.1646
MID,1.0,5.0,1,expected_assists,1.3656,92,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2227,0.1672
MID,2.0,1.0,0,expected_assists,0.5052,137,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0646,0.1267
MID,2.0,1.0,1,expected_assists,0.7276,152,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0929,0.1276
MID,2.0,2.0,0,expected_assists,0.6987,213,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0929,0.1317
MID,2.0,2.0,1,expected_assists,0.991,224,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1293,0.1309
MID,2.0,3.0,0,expected_assists,0.8009,309,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1033,0.1268
MID,2.0,3.0,1,expected_assists,1.1982,331,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1511,0.1257
MID,2.0,4.0,0,expected_assists,1.0908,284,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1306,0.121
MID,2.0,4.0,1,expected_assists,1.0857,283,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1293,0.1207
MID,2.0,5.0,0,expected_assists,1.162,187,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1504,0.1263
MID,2.0,5.0,1,expected_assists,1.4972,183,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1912,0.1277
MID,3.0,1.0,0,expected_assists,0.6123,166,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0629,0.1034
MID,3.0,1.0,1,expected_assists,0.8133,164,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0795,0.1027
MID,3.0,2.0,0,expected_assists,0.689,301,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0749,0.1056
MID,3.0,2.0,1,expected_assists,1.0104,311,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1078,0.105
MID,3.0,3.0,0,expected_assists,0.9858,297,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1028,0.102
MID,3.0,3.0,1,expected_assists,1.0829,317,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1079,0.1018
MID,3.0,4.0,0,expected_assists,0.9191,342,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0882,0.0946
MID,3.0,4.0,1,expected_assists,1.1787,337,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.112,0.096
MID,3.0,5.0,0,expected_assists,1.2463,208,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1227,0.1004
MID,3.0,5.0,1,expected_assists,1.386,206,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1445,0.1012
MID,4.0,1.0,0,expected_assists,0.6926,130,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0525,0.0832
MID,4.0,1.0,1,expected_assists,0.7782,139,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0611,0.084
MID,4.0,2.0,0,expected_assists,0.81,251,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0696,0.0863
MID,4.0,2.0,1,expected_assists,0.9363,259,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0796,0.0865
MID,4.0,3.0,0,expected_assists,0.8107,320,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0686,0.0831
MID,4.0,3.0,1,expected_assists,1.0601,333,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0927,0.0833
MID,4.0,4.0,0,expected_assists,1.0219,286,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0769,0.0747
MID,4.0,4.0,1,expected_assists,1.2459,300,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0886,0.0744
MID,4.0,5.0,0,expected_assists,1.1211,192,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0985,0.0824
MID,4.0,5.0,1,expected_assists,1.3863,187,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1176,0.0815
MID,5.0,1.0,0,expected_assists,0.4048,87,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0263,0.0672
MID,5.0,1.0,1,expected_assists,0.5655,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0373,0.0649
MID,5.0,2.0,0,expected_assists,0.9752,138,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0624,0.0671
MID,5.0,2.0,1,expected_assists,1.0557,157,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0721,0.0663
MID,5.0,3.0,0,expected_assists,1.0088,180,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0661,0.0644
MID,5.0,3.0,1,expected_assists,1.2087,190,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0782,0.065
MID,5.0,4.0,0,expected_assists,0.904,176,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0532,0.0606
MID,5.0,4.0,1,expected_assists,1.0721,182,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0658,0.0606
MID,5.0,5.0,0,expected_assists,1.4629,71,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0932,0.063
MID,5.0,5.0,1,expected_assists,1.1355,74,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0754,0.0643
MID,1.0,1.0,0,expected_goals,0.5448,44,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1136,0.2142
MID,1.0,1.0,1,expected_goals,1.0221,46,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.21,0.2108
MID,1.0,2.0,0,expected_goals,0.651,145,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.144,0.2117
MID,1.0,2.0,1,expected_goals,1.1242,152,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2356,0.2118
MID,1.0,3.0,0,expected_goals,0.9803,174,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.201,0.2055
MID,1.0,3.0,1,expected_goals,1.1353,184,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.238,0.2057
MID,1.0,4.0,0,expected_goals,0.9809,151,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1939,0.1887
MID,1.0,4.0,1,expected_goals,1.1614,154,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2061,0.1894
MID,1.0,5.0,0,expected_goals,1.045,104,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2166,0.2025
MID,1.0,5.0,1,expected_goals,1.0285,92,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2122,0.2047
MID,2.0,1.0,0,expected_goals,0.3564,137,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0635,0.1771
MID,2.0,1.0,1,expected_goals,0.9478,152,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1669,0.1762
MID,2.0,2.0,0,expected_goals,0.8018,213,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1435,0.1759
MID,2.0,2.0,1,expected_goals,1.1775,224,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2081,0.1753
MID,2.0,3.0,0,expected_goals,0.7018,309,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1224,0.1746
MID,2.0,3.0,1,expected_goals,1.1171,331,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1942,0.1741
MID,2.0,4.0,0,expected_goals,1.0057,284,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1641,0.1656
